label,original_label,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_width,bbox_height,bbox_depth,min_intensity,max_intensity,sum_intensity,area,mean_intensity,sum_intensity_times_x,mass_center_x,sum_intensity_times_y,mass_center_y,sum_intensity_times_z,mass_center_z,sum_x,centroid_x,sum_y,centroid_y,sum_z,centroid_z,sum_distance_to_centroid,mean_distance_to_centroid,sum_distance_to_mass_center,mean_distance_to_mass_center,standard_deviation_intensity,max_distance_to_centroid,max_distance_to_mass_center,mean_max_distance_to_centroid_ratio,mean_max_distance_to_mass_center_ratio,annotated_class,key
113,113,1561,1322,0,1607,1366,0,47,45,1,7916,22705,19305044,1302,14827.223,30644642000,1587.3904,25909594000,1342.1152,0,0,2065917,1586.7258,1747444,1342.1229,0,0,19774.156,15.187524,19777.383,15.190002,2849.9734,30.567999,30.137182,2.0127046,1.9840143,1,226
114,114,1349,1334,0,1381,1368,0,33,35,1,10558,33018,18258520,849,21505.914,24916228000,1364.6356,24658550000,1350.523,0,0,1159164,1365.3287,1146726,1350.6785,0,0,9437.784,11.116354,9449.621,11.130296,3942.7734,19.33302,19.987886,1.7391511,1.7958091,1,228
115,115,289,1354,0,329,1404,0,41,51,1,6549,28997,22823568,1561,14621.119,7101727000,311.15762,31511532000,1380.6576,0,0,484501,310.37857,2152352,1378.8289,0,0,23547.904,15.085139,23684.74,15.172798,4661.0474,26.088871,27.48062,1.7294419,1.8111768,1,230
116,116,24,1362,0,84,1425,0,61,64,1,5505,15488,22813244,2470,9236.131,1249788000,54.783443,31790336000,1393.5035,0,0,134649,54.513763,3441387,1393.274,0,0,49989.656,20.238728,49991.918,20.239643,1436.02,40.58403,40.588013,2.005266,2.005372,1,232
117,117,333,1364,0,373,1416,0,41,53,1,7277,29224,24151444,1680,14375.86,8514809000,352.559,33591556000,1390.8716,0,0,593977,353.55774,2336254,1390.6274,0,0,26330.006,15.672623,26371.012,15.697031,4245.7563,26.995451,27.416903,1.7224591,1.7466298,1,234
118,118,1058,1372,0,1125,1437,0,68,66,1,6732,23806,36493650,3135,11640.717,39845376000,1091.8441,51277824000,1405.1165,0,0,3417795,1090.2057,4403868,1404.7426,0,0,67534.03,21.541956,67659.484,21.581972,2259.7258,37.638824,39.15307,1.7472334,1.8141562,1,236
119,119,1260,1381,0,1308,1417,0,49,37,1,7950,29566,20628812,1401,14724.348,26508708000,1285.0332,28864590000,1399.2367,0,0,1799329,1284.3176,1959379,1398.5575,0,0,20194.414,14.414286,20222.188,14.43411,3472.2769,25.779404,26.68291,1.7884622,1.8486011,1,238
120,120,1408,1386,0,1475,1429,0,68,44,1,6524,20333,25513882,2210,11544.743,36798726000,1442.302,35968078000,1409.7454,0,0,3188589,1442.8004,3115251,1409.6158,0,0,41538.902,18.795883,41561.984,18.806328,2313.6494,36.61513,36.101166,1.94804,1.9196286,1,240
121,121,90,1411,0,136,1483,0,47,73,1,5160,16471,22622244,2616,8647.646,2582659300,114.16459,32758895000,1448.0833,0,0,299948,114.65902,3786968,1447.6177,0,0,52519.44,20.076239,52528.84,20.07983,1530.734,37.649567,37.59215,1.8753297,1.8721349,1,242
122,122,1537,1417,0,1592,1458,0,56,42,1,6668,21523,21813610,1958,11140.762,34123076000,1564.302,31356822000,1437.4889,0,0,3062813,1564.256,2814429,1437.3999,0,0,33323.24,17.01902,33324.434,17.01963,2258.4192,30.101788,30.016357,1.7687145,1.7636316,1,244
123,123,289,1424,0,360,1470,0,72,47,1,5212,21857,25190790,2502,10068.262,8161688000,323.99493,36423487000,1445.905,0,0,811156,324.20303,3620605,1447.0844,0,0,49644.09,19.841763,49736.695,19.878775,2265.9978,36.356277,36.137844,1.8323109,1.817911,1,246
124,124,1308,1433,0,1346,1479,0,39,47,1,9363,27619,20350468,1310,15534.708,27029742000,1328.2123,29597200000,1454.3744,0,0,1739579,1327.9229,1905643,1454.6893,0,0,18585.06,14.187069,18588.732,14.189872,3124.179,25.860737,25.989305,1.8228385,1.8315392,1,248
125,125,43,1434,0,85,1480,0,43,47,1,7144,20471,19562724,1544,12670.157,1254064900,64.10482,28494250000,1456.5583,0,0,98417,63.741577,2248778,1456.4624,0,0,23011.846,14.904045,23018.107,14.9081,2449.8674,24.126493,23.991772,1.6187882,1.6093111,1,250
126,126,1083,1441,0,1132,1492,0,50,52,1,6530,25562,24216014,1903,12725.178,26823715000,1107.685,35507200000,1466.2694,0,0,2109438,1108.4803,2792459,1467.3983,0,0,31865.66,16.74496,31950.496,16.789541,3248.1726,29.178566,29.317879,1.7425282,1.7461989,1,252
127,127,1446,1447,0,1482,1489,0,37,43,1,7481,18684,15000185,1159,12942.351,21972838000,1464.8379,22002821000,1466.8367,0,0,1697862,1464.937,1699260,1466.1432,0,0,15101.156,13.02947,15121.508,13.0470295,2190.9434,24.237278,23.618494,1.8601891,1.8102584,1,254
128,128,1357,1449,0,1390,1495,0,34,47,1,9192,25151,20899268,1262,16560.434,28683297000,1372.4546,30734678000,1470.6102,0,0,1732311,1372.6711,1856751,1471.2765,0,0,17390.344,13.779986,17402.2,13.789381,2971.2512,24.17901,24.79323,1.7546469,1.7979944,1,256
129,129,1440,1477,0,1472,1506,0,33,30,1,6691,17181,8292634,703,11796.065,12065042000,1454.9108,12369508000,1491.626,0,0,1022556,1454.5604,1049068,1492.2731,0,0,7077.1606,10.067084,7091.934,10.0880995,1963.9146,17.744062,17.289812,1.7625821,1.713882,1,258
130,130,1234,1481,0,1269,1516,0,36,36,1,10443,23981,17063688,963,17719.303,21377757000,1252.8217,25551106000,1497.3965,0,0,1206618,1252.9783,1442103,1497.511,0,0,11331.387,11.766757,11332.227,11.76763,2519.0332,19.777472,19.940397,1.6807921,1.6945126,1,260
131,131,1517,1483,0,1586,1534,0,70,52,1,5476,14131,25408676,2862,8877.944,39394415000,1550.4316,38282027000,1506.6517,0,0,4437012,1550.3186,4313850,1507.2852,0,0,59032.19,20.626202,59055.82,20.634459,1393.8103,36.070694,35.871254,1.7487803,1.7384151,1,262
132,132,35,1496,0,81,1544,0,47,49,1,5758,18696,20359394,1742,11687.367,1198756200,58.87976,30925545000,1518.9816,0,0,101089,58.030422,2646813,1519.4104,0,0,27460.217,15.763615,27493.373,15.782648,2511.832,25.7391,25.985388,1.6328171,1.646453,1,264
133,133,1384,1502,0,1434,1556,0,51,55,1,6558,18081,22728160,1984,11455.726,32011538000,1408.4526,34757198000,1529.257,0,0,2795445,1408.9944,3034067,1529.2676,0,0,33501.742,16.885958,33514.074,16.892174,1992.1699,28.82727,28.596722,1.7071742,1.6928977,1,266
134,134,1294,1511,0,1363,1572,0,70,62,1,6927,24730,47517736,3185,14919.227,63072080000,1327.3376,73252590000,1541.5842,0,0,4231490,1328.5682,4912168,1542.282,0,0,69257.47,21.744888,69341.586,21.7713,2815.6006,38.20508,39.61434,1.7569683,1.8195672,1,268
135,135,90,1533,0,131,1575,0,42,43,1,7187,21477,19229808,1410,13638.162,2135213600,111.03665,29884228000,1554.0575,0,0,157034,111.371635,2190242,1553.3632,0,0,19951.004,14.149649,19971.09,14.163895,3132.092,22.36801,22.858217,1.5808173,1.613837,1,270
136,136,1256,1565,0,1285,1594,0,30,30,1,12284,35436,15586474,669,23298.168,19809845000,1270.9639,24607957000,1578.8021,0,0,850198,1270.849,1056568,1579.3243,0,0,6552.344,9.794236,6558.4956,9.8034315,5354.785,15.896725,16.196636,1.6230694,1.6521394,1,272
137,137,51,1580,0,111,1607,0,61,28,1,6631,17778,15115948,1274,11864.951,1200314400,79.40715,24130861000,1596.3843,0,0,99323,77.96154,2033261,1595.9663,0,0,19464.455,15.278223,19566.506,15.358325,1936.7656,34.8322,33.328693,2.2798593,2.1700735,1,274
138,138,0,1582,0,19,1607,0,20,26,1,5072,9799,3166994,420,7540.4624,25417944,8.025889,5056292400,1596.5588,0,0,3436,8.180953,670312,1595.981,0,0,3356.036,7.990562,3361.1067,8.002635,940.41895,15.343834,15.756173,1.9202447,1.9688731,1,276
1,1,542,0,0,605,40,0,64,41,1,6937,22112,27252720,2170,12558.857,15668034000,574.9163,485998980,17.833044,0,0,1245188,573.81934,40145,18.5,0,0,39538.94,18.22071,39607.94,18.252508,2275.561,32.01125,33.038013,1.7568606,1.8100533,1,3
2,2,655,0,0,693,16,0,39,17,1,10941,31636,8383804,470,17837.88,5623052000,670.7041,49836870,5.9444227,0,0,315165,670.5638,3040,6.468085,0,0,4494.516,9.5628,4507.822,9.59111,3970.7573,23.349945,23.074732,2.4417477,2.4058456,1,6
3,3,870,0,0,954,97,0,85,98,1,4646,16782,50280950,5832,8621.5625,45921680000,913.30176,2429490700,48.318314,0,0,5321309,912.433,276922,47.483196,0,0,170416.86,29.220997,170507.03,29.23646,1558.1996,51.341774,51.668304,1.7570165,1.7672559,1,9
4,4,1403,0,0,1438,20,0,36,21,1,10822,23948,9294640,609,15262.135,13194331000,1419.5635,76383470,8.218013,0,0,864643,1419.775,5178,8.502463,0,0,6064.913,9.958806,6069.869,9.966945,1936.711,20.110735,20.185173,2.0193923,2.0252118,1,12
5,5,1218,4,0,1292,101,0,75,98,1,5118,17932,50107896,5372,9327.605,62969790000,1256.684,2482594000,49.544964,0,0,6752036,1256.8943,263483,49.04747,0,0,151351.53,28.17415,151384.98,28.180378,1839.6677,52.43622,51.972546,1.8611463,1.8442813,1,15
6,6,1354,38,0,1387,68,0,34,31,1,10752,23394,13324712,808,16490.98,18274818000,1371.4982,701157100,52.620808,0,0,1107824,1371.0693,42723,52.875,0,0,8722.288,10.79491,8729.155,10.80341,2063.7622,18.299082,18.652637,1.6951582,1.7265509,1,18
7,7,758,84,0,844,148,0,87,65,1,6362,22857,51776470,4076,12702.766,41283670000,797.3442,5997927400,115.84272,0,0,3252244,797.9009,470414,115.4107,0,0,101392.1,24.875393,101409.15,24.879576,2792.5037,46.22512,46.813805,1.858267,1.8816159,1,21
8,8,1202,237,0,1252,319,0,51,83,1,5475,16856,29622252,3270,9058.792,36359066000,1227.4242,8284074000,279.65714,0,0,4011401,1226.7281,912369,279.01193,0,0,75632.66,23.129251,75691.586,23.147274,1554.9996,42.80508,43.13817,1.8506902,1.8636392,1,24
9,9,1390,244,0,1442,287,0,53,44,1,6544,21360,24013274,1995,12036.729,34040345000,1417.5637,6418164700,267.2757,0,0,2827801,1417.4441,530970,266.15036,0,0,34075.125,17.080263,34126.832,17.10618,2741.201,29.780916,29.506235,1.7435865,1.7248874,1,27
10,10,1468,258,0,1521,312,0,54,55,1,9255,29859,38087436,2130,17881.426,57005160000,1496.692,10817673000,284.0221,0,0,3187674,1496.5605,603433,283.30188,0,0,37995.29,17.838165,38022.242,17.850819,3925.6436,32.02085,32.505375,1.7950754,1.8209459,1,30
11,11,1594,274,0,1607,307,0,14,34,1,8812,19991,4939065,373,13241.462,7910206500,1601.5596,1439985300,291.55017,0,0,597364,1601.5121,108826,291.75873,0,0,3160.4153,8.472963,3162.4482,8.478414,1995.7211,18.58735,18.374079,2.1937249,2.16716,1,33
12,12,61,314,0,108,359,0,48,46,1,7957,19739,19764852,1538,12851.009,1676453200,84.81992,6646312400,336.26926,0,0,129230,84.024704,516294,335.6918,0,0,23193.127,15.080056,23229.445,15.10367,2387.4175,25.99861,25.935259,1.7240393,1.7171495,1,36
13,13,1380,315,0,1430,359,0,51,45,1,7348,23202,23727768,1705,13916.58,33339613000,1405.0884,8042130000,338.93326,0,0,2396425,1405.528,576513,338.1308,0,0,27054.592,15.867796,27094.51,15.891209,3296.2754,28.682985,27.89486,1.8076226,1.7553642,1,39
14,14,121,336,0,174,396,0,54,61,1,8414,20639,35190090,2501,14070.407,5176570400,147.10309,12881679000,366.0599,0,0,369195,147.61896,914297,365.57257,0,0,47218.348,18.879787,47240.82,18.888773,2105.2446,30.741209,30.673206,1.6282604,1.6238856,1,42
15,15,788,343,0,852,414,0,65,72,1,7919,27277,54826704,3504,15646.892,44905520000,819.0447,20731372000,378.12546,0,0,2869008,818.7809,1323635,377.74973,0,0,79564.63,22.706802,79579.83,22.71114,3674.4255,40.82651,40.616283,1.7979859,1.788386,1,45
16,16,1530,356,0,1565,389,0,36,34,1,11829,32105,19632774,912,21527.164,30372910000,1547.0513,7319206000,372.80548,0,0,1411639,1547.8497,339883,372.67874,0,0,10384.875,11.386925,10402.492,11.406241,4525.1523,18.224874,18.166664,1.6005089,1.592695,1,48
17,17,24,357,0,68,391,0,45,35,1,9020,21403,14333338,1087,13186.144,658366800,45.93255,5369310700,374.60294,0,0,49833,45.844524,406243,373.7286,0,0,14295.935,13.151733,14321.954,13.175671,2160.3657,24.959345,25.522879,1.8977989,1.9371217,1,51
18,18,1222,357,0,1274,440,0,53,84,1,5090,19805,31399132,3404,9224.187,39198106000,1248.3818,12505386000,398.2717,0,0,4249412,1248.3584,1350683,396.79288,0,0,77983.41,22.909344,78101.52,22.944042,2018.9395,43.455723,41.983074,1.8968558,1.8298029,1,54
19,19,0,381,0,28,399,0,29,19,1,12852,27845,8318286,446,18650.867,100721544,12.108449,3254870300,391.29095,0,0,5498,12.327354,174374,390.9731,0,0,3795.7297,8.510605,3798.664,8.517184,3093.7927,16.459082,16.574574,1.9339497,1.9460156,1,57
20,20,1481,382,0,1510,429,0,30,48,1,9735,30807,20610432,1080,19083.732,30799466000,1494.363,8326864400,404.01212,0,0,1614401,1494.8157,435851,403.56573,0,0,14101.078,13.056554,14117.475,13.071735,4418.911,25.461824,25.041447,1.9501183,1.9156941,1,60
21,21,77,386,0,115,426,0,39,41,1,10844,27305,17427122,1063,16394.281,1693700700,97.18764,7083906600,406.48746,0,0,102795,96.70273,431484,405.91156,0,0,13716.752,12.903811,13732.569,12.918692,3324.9934,23.84912,23.925936,1.8482229,1.8520402,1,63
22,22,1344,388,0,1395,452,0,52,65,1,6386,21839,26486492,2227,11893.351,36268564000,1369.323,11093316000,418.82916,0,0,3047628,1368.4904,933809,419.31253,0,0,42594.594,19.126446,42623.527,19.139439,2451.9287,36.899532,37.766273,1.9292414,1.9732174,1,66
23,23,1434,390,0,1475,439,0,42,50,1,8212,27547,22296992,1499,14874.578,32451445000,1455.4181,9259710000,415.28967,0,0,2180988,1454.962,621779,414.79587,0,0,22470.418,14.9902725,22484.854,14.999903,2814.4429,27.120033,26.878506,1.8091755,1.791912,1,69
24,24,125,415,0,160,461,0,36,47,1,9397,25235,17661080,1229,14370.284,2492977000,141.15654,7739043300,438.19763,0,0,174292,141.81612,539383,438.87958,0,0,17059.496,13.880795,17078.799,13.896501,2547.2131,25.441202,26.375586,1.8328347,1.898002,1,72
25,25,1529,419,0,1572,449,0,44,31,1,9732,31897,20378792,1010,20177.021,31605766000,1550.9146,8837287000,433.65115,0,0,1567706,1552.1842,437690,433.35645,0,0,12574.223,12.449726,12633.856,12.508769,4821.5977,23.334433,22.074331,1.8742929,1.7647085,1,75
26,26,995,433,0,1057,508,0,63,76,1,6528,23247,40425700,3533,11442.315,41466008000,1025.7338,19016688000,470.41083,0,0,3623835,1025.7104,1661175,470.18823,0,0,79666.484,22.549246,79669.88,22.550207,2089.7798,38.589905,38.37652,1.7113612,1.7018255,1,78
27,27,1412,439,0,1471,481,0,60,43,1,7570,27354,26144816,1949,13414.478,37680670000,1441.2291,12038497000,460.45447,0,0,2808490,1440.9904,897896,460.69577,0,0,33437.91,17.156445,33441.684,17.15838,2805.461,30.664669,30.481943,1.7873557,1.7765046,1,81
28,28,99,458,0,129,512,0,31,55,1,9309,24971,18758580,1263,14852.399,2146846500,114.446106,9098600000,485.0367,0,0,144892,114.720505,613778,485.96832,0,0,18287.852,14.479692,18324.531,14.508734,2506.351,28.061062,27.327398,1.9379598,1.8835137,1,84
29,29,1511,466,0,1583,513,0,73,48,1,5654,18952,27430694,2716,10099.666,42358850000,1544.2135,13435012000,489.7802,0,0,4197702,1545.5457,1328125,489.00037,0,0,55647.383,20.488728,55720.707,20.515724,1789.6123,38.766422,40.256744,1.8920854,1.9622386,1,87
30,30,150,480,0,198,523,0,49,44,1,8176,25507,20895312,1464,14272.754,3646479000,174.51183,10493624000,502.19995,0,0,255916,174.806,734270,501.55054,0,0,22002.549,15.029063,22020.93,15.041618,3080.4329,27.848028,27.404444,1.8529451,1.8219079,1,90
31,31,1456,499,0,1500,545,0,45,47,1,9080,32231,24084596,1357,17748.414,35569160000,1476.8428,12573075000,522.0381,0,0,2005438,1477.8468,707892,521.65955,0,0,20191.934,14.879833,20232.418,14.909667,4773.7207,28.785267,27.950655,1.9345155,1.8746666,1,93
32,32,949,502,0,992,545,0,44,44,1,8975,27435,26885804,1516,17734.7,26066397000,969.5227,14116775000,525.0643,0,0,1469694,969.4552,794925,524.3569,0,0,22279.252,14.696077,22297.518,14.708126,4002.9458,24.38863,23.863588,1.6595333,1.6224765,1,96
33,33,57,512,0,103,540,0,47,29,1,10072,29060,17238244,1016,16966.775,1392769400,80.79532,9072135000,526.27954,0,0,82791,81.487206,535170,526.7421,0,0,12848.839,12.646495,12875.072,12.672316,3450.8857,24.702976,24.084414,1.9533457,1.9005535,1,99
34,34,1359,513,0,1406,554,0,48,42,1,8690,35547,25811920,1469,17571.082,35693064000,1382.8132,13787693000,534.1599,0,0,2031170,1382.689,783963,533.6712,0,0,21342.4,14.528523,21352.203,14.535196,5081.614,24.28092,24.300135,1.6712586,1.6718134,1,102
35,35,833,522,0,876,588,0,44,67,1,7697,24652,28030146,2084,13450.166,23953154000,854.54974,15550825000,554.7893,0,0,1779039,853.6656,1155495,554.4602,0,0,37584.457,18.03477,37612.824,18.04838,2797.2117,34.01495,33.850395,1.8860762,1.8755364,1,105
36,36,25,546,0,54,572,0,30,27,1,15466,39665,16683602,638,26149.846,652919000,39.135372,9324303000,558.8903,0,0,24952,39.10972,356863,559.3464,0,0,6084.328,9.536564,6088.9683,9.543838,5074.6616,15.200251,15.399251,1.5938917,1.6135283,1,108
37,37,380,558,0,443,609,0,64,52,1,9590,34256,38171184,2428,15721.245,15679460000,410.76694,22295165000,584.0837,0,0,999106,411.4934,1417267,583.71783,0,0,45932.445,18.91781,45958.58,18.928574,3578.809,33.12941,32.966736,1.7512286,1.7416387,1,111
38,38,148,565,0,201,625,0,54,61,1,10064,34026,40844830,2156,18944.727,7126293500,174.47234,24264755000,594.0716,0,0,375548,174.18738,1280587,593.9643,0,0,40075.85,18.588057,40081.66,18.590752,4237.8477,34.54752,34.628204,1.858587,1.8626575,1,114
39,39,950,567,0,990,606,0,41,40,1,11833,29542,24896572,1246,19981.197,24160420000,970.4316,14558030000,584.7403,0,0,1208764,970.11554,729101,585.1533,0,0,16751.447,13.44418,16758.79,13.450071,3602.3828,23.501875,23.564463,1.7481078,1.7519953,1,117
40,40,1291,573,0,1362,634,0,72,62,1,5625,20215,33517178,3383,9907.531,44424380000,1325.4213,20224244000,603.39935,0,0,4485892,1326.01,2041043,603.32336,0,0,74767.59,22.100973,74785.29,22.106203,1982.7489,36.54127,37.134293,1.6533784,1.6798133,1,120
41,41,227,576,0,277,640,0,51,65,1,7538,23994,26329698,1926,13670.664,6624051000,251.58098,16077645000,610.62775,0,0,481714,250.11111,1173749,609.42316,0,0,35952.723,18.667042,36084.742,18.735588,2949.6128,34.171265,35.675117,1.8305666,1.9041365,1,123
42,42,40,578,0,79,618,0,40,41,1,9065,24826,17864908,1201,14875.027,1032025860,57.768326,10640103000,595.5868,0,0,69827,58.140717,716155,596.2989,0,0,16118.706,13.421071,16135.761,13.435271,2547.9932,25.28968,25.206842,1.8843266,1.8761692,1,126
43,43,890,584,0,947,634,0,58,51,1,11987,37267,45779730,2198,20827.902,42036773000,918.23987,27826000000,607.8236,0,0,2021274,919.5969,1337291,608.41266,0,0,39140.55,17.807348,39232.844,17.849337,4158.123,30.51107,30.85542,1.7133977,1.7286592,1,129
44,44,836,627,0,889,675,0,54,49,1,7731,25962,27122316,1801,15059.587,23448860000,864.55963,17640002000,650.38696,0,0,1554861,863.33203,1173045,651.3298,0,0,29956.896,16.633478,30035.334,16.67703,3152.5703,29.108366,30.654974,1.7499868,1.8381554,1,132
45,45,33,638,0,66,671,0,34,34,1,9936,24186,14109203,931,15154.891,677308400,48.004726,9230247000,654.2005,0,0,44946,48.277122,608880,654.0065,0,0,10804.1875,11.604928,10806.475,11.607385,2650.203,19.569529,19.821442,1.686312,1.7076578,1,135
46,46,0,644,0,13,670,0,14,27,1,10035,19257,4607649,308,14959.899,24882208,5.400196,3022952000,656.0725,0,0,1719,5.5811687,202170,656.3961,0,0,2217.4387,7.1994762,2220.1958,7.208428,2051.7266,14.704253,14.937775,2.0424058,2.0722651,1,138
47,47,199,656,0,234,715,0,36,60,1,7219,25790,18820842,1586,11866.861,4093491200,217.49777,12902789000,685.55853,0,0,344206,217.02774,1085387,684.355,0,0,25111.705,15.833358,25175.404,15.873521,2558.7454,30.70842,29.76529,1.9394761,1.8751535,1,141
48,48,758,675,0,797,736,0,40,62,1,6479,21569,22437220,1948,11518.08,17410904000,775.9831,15857368000,706.7439,0,0,1512210,776.2885,1375699,706.211,0,0,33881.383,17.392908,33892.914,17.398827,2036.3967,32.292812,32.73232,1.8566655,1.8812946,1,144
49,49,35,704,0,106,753,0,72,50,1,7047,21411,35466960,2678,13243.824,2523575600,71.152855,25844734000,728.6989,0,0,187509,70.018295,1952906,729.2405,0,0,53610.613,20.0189,53675.17,20.043007,2256.117,36.63398,37.87801,1.8299696,1.8898367,1,147
50,50,144,727,0,179,795,0,36,69,1,6508,27004,23000224,2011,11437.207,3751141000,163.0915,17500404000,760.8797,0,0,326825,162.51865,1529940,760.78564,0,0,37102.2,18.449625,37124,18.460466,2649.2798,34.828896,34.628098,1.8877834,1.8757975,1,150
51,51,521,753,0,566,821,0,46,69,1,5923,15953,24266788,2615,9279.842,13166207000,542.5608,19100320000,787.09717,0,0,1417633,542.11584,2058605,787.22943,0,0,51980.086,19.87766,51986.688,19.880186,1512.9111,34.475994,34.53181,1.734409,1.7369964,1,153
52,52,205,773,0,250,825,0,46,53,1,8063,23042,21592752,1667,12953.061,4931077000,228.36723,17253669000,799.0491,0,0,379150,227.4445,1331779,798.9076,0,0,26447.56,15.865363,26490.307,15.8910055,2705.5662,29.00847,28.432396,1.8284152,1.7892132,1,156
53,53,300,826,0,354,866,0,55,41,1,8023,24738,23009332,1752,13133.182,7492218000,325.6165,19450554000,845.3333,0,0,571878,326.4144,1481561,845.6399,0,0,28162.795,16.074656,28187.338,16.088665,2921.4194,27.824707,28.578573,1.7309675,1.7763172,1,159
54,54,176,840,0,230,889,0,55,50,1,6741,29352,22868056,2040,11209.831,4660074000,203.78093,19746896000,863.5144,0,0,415263,203.56029,1762877,864.15533,0,0,35043.723,17.178295,35059.465,17.18601,2496.8474,28.741589,29.183859,1.673134,1.6981171,1,162
55,55,393,976,0,468,1064,0,76,89,1,6556,34203,45490350,3129,14538.303,19494470000,428.54074,46243030000,1016.54584,0,0,1339276,428.02045,3184930,1017.8747,0,0,85054.12,27.182522,85098.35,27.19666,3529.153,52.596558,54.00446,1.9349403,1.9857019,1,165
56,56,1195,1004,0,1256,1091,0,62,88,1,7277,32309,53780370,4186,12847.675,65700040000,1221.6361,56249938000,1045.9196,0,0,5121630,1223.5142,4377962,1045.8582,0,0,105140.625,25.117207,105404.28,25.180191,3305.7268,46.84432,46.318172,1.865029,1.8394687,1,168
57,57,48,1012,0,92,1059,0,45,48,1,8450,19205,16632961,1415,11754.742,1157777200,69.6074,17245112000,1036.8035,0,0,99141,70.06431,1467835,1037.3392,0,0,20785.287,14.689248,20801.098,14.700422,1535.8206,27.264757,27.41889,1.856103,1.865177,1,171
58,58,991,1036,0,1051,1093,0,61,58,1,6706,23709,30437576,2630,11573.223,31101884000,1021.8253,32457340000,1066.3577,0,0,2685128,1020.9612,2801734,1065.2981,0,0,51510.965,19.585918,51598.805,19.619316,2384.4624,33.992264,34.059795,1.7355461,1.7360338,1,174
